"key","round","price_mhz_pop","net_surplus"
"PEA001 - New York, NY (C1)",1,0.534927581305922,23
"PEA001 - New York, NY (C1)",2,0.561673960371218,23
"PEA001 - New York, NY (C1)",3,0.589759639603043,23
"PEA001 - New York, NY (C1)",4,0.619248017825847,23
"PEA001 - New York, NY (C1)",5,0.65021041871714,22
"PEA001 - New York, NY (C1)",6,0.682722128380955,20
"PEA001 - New York, NY (C1)",7,0.716858432921329,19
"PEA001 - New York, NY (C1)",8,0.752702543295354,19
"PEA001 - New York, NY (C1)",9,0.790337670460122,16
"PEA001 - New York, NY (C1)",10,0.829854950225781,14
"PEA001 - New York, NY (C1)",11,0.871349480829008,13
"PEA001 - New York, NY (C1)",12,0.914920322933007,12
"PEA001 - New York, NY (C1)",13,0.960666537200984,13
"PEA001 - New York, NY (C1)",14,1.00870303400226,13
"PEA001 - New York, NY (C1)",15,1.05914076127961,14
"PEA001 - New York, NY (C1)",16,1.1120985918289,15
"PEA001 - New York, NY (C1)",17,1.16770728572554,14
"PEA001 - New York, NY (C1)",18,1.22609364061845,13
"PEA001 - New York, NY (C1)",19,1.28740030386264,13
"PEA001 - New York, NY (C1)",20,1.35177388523965,10
"PEA001 - New York, NY (C1)",21,1.41936495695755,10
"PEA001 - New York, NY (C1)",22,1.56130303762391,11
"PEA001 - New York, NY (C1)",23,1.71743453011426,9
"PEA001 - New York, NY (C1)",24,1.88917798312569,7
"PEA001 - New York, NY (C1)",25,1.8910671888458,0
"PEA002 - Los Angeles, CA (C1)",1,0.515193865648465,15
"PEA002 - Los Angeles, CA (C1)",2,0.540953558930888,15
"PEA002 - Los Angeles, CA (C1)",3,0.568001236877433,15
"PEA002 - Los Angeles, CA (C1)",4,0.596403874690633,15
"PEA002 - Los Angeles, CA (C1)",5,0.626228447573022,14
"PEA002 - Los Angeles, CA (C1)",6,0.657541930727136,14
"PEA002 - Los Angeles, CA (C1)",7,0.690421603232821,14
"PEA002 - Los Angeles, CA (C1)",8,0.724944744169924,12
"PEA002 - Los Angeles, CA (C1)",9,0.761193784556951,12
"PEA002 - Los Angeles, CA (C1)",10,0.799256307351059,12
"PEA002 - Los Angeles, CA (C1)",11,0.839219895509411,13
"PEA002 - Los Angeles, CA (C1)",12,0.881182435866478,14
"PEA002 - Los Angeles, CA (C1)",13,0.925241815256735,14
"PEA002 - Los Angeles, CA (C1)",14,0.971506224391967,14
"PEA002 - Los Angeles, CA (C1)",15,1.02008385398396,14
"PEA002 - Los Angeles, CA (C1)",16,1.07108804668316,14
"PEA002 - Los Angeles, CA (C1)",17,1.12464244901732,14
"PEA002 - Los Angeles, CA (C1)",18,1.18087585945285,14
"PEA002 - Los Angeles, CA (C1)",19,1.23992222839482,14
"PEA002 - Los Angeles, CA (C1)",20,1.30192065818695,13
"PEA002 - Los Angeles, CA (C1)",21,1.36702055505029,14
"PEA002 - Los Angeles, CA (C1)",22,1.50372724730011,12
"PEA002 - Los Angeles, CA (C1)",23,1.65410203280559,10
"PEA002 - Los Angeles, CA (C1)",24,1.81951532724934,7
"PEA002 - Los Angeles, CA (C1)",25,2.00147149671907,3
"PEA003 - Chicago, IL (C1)",1,0.528467136763985,18
"PEA003 - Chicago, IL (C1)",2,0.554890493602185,18
"PEA003 - Chicago, IL (C1)",3,0.582637687308237,18
"PEA003 - Chicago, IL (C1)",4,0.611772774504781,19
"PEA003 - Chicago, IL (C1)",5,0.642370487918227,16
"PEA003 - Chicago, IL (C1)",6,0.674494884171214,16
"PEA003 - Chicago, IL (C1)",7,0.708220695990151,14
"PEA003 - Chicago, IL (C1)",8,0.743633332205225,14
"PEA003 - Chicago, IL (C1)",9,0.780818201646618,14
"PEA003 - Chicago, IL (C1)",10,0.819860713144515,16
"PEA003 - Chicago, IL (C1)",11,0.860856951632873,16
"PEA003 - Chicago, IL (C1)",12,0.903903002045648,16
"PEA003 - Chicago, IL (C1)",13,0.949105625420572,15
"PEA003 - Chicago, IL (C1)",14,0.9965609066916,16
"PEA003 - Chicago, IL (C1)",15,1.04639695910401,14
"PEA003 - Chicago, IL (C1)",16,1.09872054369553,12
"PEA003 - Chicago, IL (C1)",17,1.15365977371144,9
"PEA003 - Chicago, IL (C1)",18,1.21134276239701,6
"PEA003 - Chicago, IL (C1)",19,1.27191897520507,6
"PEA003 - Chicago, IL (C1)",20,1.33551652538089,1
"PEA003 - Chicago, IL (C1)",21,1.33551652538089,0
"PEA003 - Chicago, IL (C1)",22,1.33551652538089,0
"PEA003 - Chicago, IL (C1)",23,1.33551652538089,0
"PEA003 - Chicago, IL (C1)",24,1.33551652538089,0
"PEA003 - Chicago, IL (C1)",25,1.33551652538089,0
"PEA004 - San Francisco, CA (C1)",1,0.526144566582598,19
"PEA004 - San Francisco, CA (C1)",2,0.552451794911728,15
"PEA004 - San Francisco, CA (C1)",3,0.580077153839244,9
"PEA004 - San Francisco, CA (C1)",4,0.60908710373145,8
"PEA004 - San Francisco, CA (C1)",5,0.639548104954654,8
"PEA004 - San Francisco, CA (C1)",6,0.671526617875158,8
"PEA004 - San Francisco, CA (C1)",7,0.705111256314704,8
"PEA004 - San Francisco, CA (C1)",8,0.740368480639597,8
"PEA004 - San Francisco, CA (C1)",9,0.777386904671577,6
"PEA004 - San Francisco, CA (C1)",10,0.816266218960101,5
"PEA004 - San Francisco, CA (C1)",11,0.857083960599193,4
"PEA004 - San Francisco, CA (C1)",12,0.899939820138311,4
"PEA004 - San Francisco, CA (C1)",13,0.944944564854628,3
"PEA004 - San Francisco, CA (C1)",14,0.992197885297604,3
"PEA004 - San Francisco, CA (C1)",15,1.04181054874441,3
"PEA004 - San Francisco, CA (C1)",16,1.09390439919995,3
"PEA004 - San Francisco, CA (C1)",17,1.14860128066911,2
"PEA004 - San Francisco, CA (C1)",18,1.14860128066911,0
"PEA004 - San Francisco, CA (C1)",19,1.14860128066911,0
"PEA004 - San Francisco, CA (C1)",20,1.14860128066911,0
"PEA004 - San Francisco, CA (C1)",21,1.14860128066911,0
"PEA004 - San Francisco, CA (C1)",22,1.14860128066911,0
"PEA004 - San Francisco, CA (C1)",23,1.14860128066911,0
"PEA004 - San Francisco, CA (C1)",24,1.14860128066911,0
"PEA004 - San Francisco, CA (C1)",25,1.14860128066911,0
"PEA005 - Baltimore, MD-Washington, DC (C1)",1,0.529192691683157,14
"PEA005 - Baltimore, MD-Washington, DC (C1)",2,0.555652326267315,9
"PEA005 - Baltimore, MD-Washington, DC (C1)",3,0.583438130488461,2
"PEA005 - Baltimore, MD-Washington, DC (C1)",4,0.612613862502222,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",5,0.643256032095345,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",6,0.675428397423456,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",7,0.709207468273304,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",8,0.744669754431638,2
"PEA005 - Baltimore, MD-Washington, DC (C1)",9,0.781904517316333,2
"PEA005 - Baltimore, MD-Washington, DC (C1)",10,0.821001018345262,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",11,0.862061270567425,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",12,0.905174535400696,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",13,0.950442825894074,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",14,0.997968155096559,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",15,1.0478780393194,3
"PEA005 - Baltimore, MD-Washington, DC (C1)",16,1.10027449161159,2
"PEA005 - Baltimore, MD-Washington, DC (C1)",17,1.15529777991552,2
"PEA005 - Baltimore, MD-Washington, DC (C1)",18,1.21306266891129,1
"PEA005 - Baltimore, MD-Washington, DC (C1)",19,1.27372217817242,1
"PEA005 - Baltimore, MD-Washington, DC (C1)",20,1.33741657564127,1
"PEA005 - Baltimore, MD-Washington, DC (C1)",21,1.33741657564127,0
"PEA005 - Baltimore, MD-Washington, DC (C1)",22,1.33741657564127,0
"PEA005 - Baltimore, MD-Washington, DC (C1)",23,1.33741657564127,0
"PEA005 - Baltimore, MD-Washington, DC (C1)",24,1.33741657564127,0
"PEA005 - Baltimore, MD-Washington, DC (C1)",25,1.33741657564127,0
"PEA006 - Philadelphia, PA (C1)",1,0.527200098270098,6
"PEA006 - Philadelphia, PA (C1)",2,0.553560103183603,4
"PEA006 - Philadelphia, PA (C1)",3,0.553560103183603,0
"PEA006 - Philadelphia, PA (C1)",4,0.553560103183603,0
"PEA006 - Philadelphia, PA (C1)",5,0.581238108342783,1
"PEA006 - Philadelphia, PA (C1)",6,0.610300013759923,3
"PEA006 - Philadelphia, PA (C1)",7,0.640824899449761,3
"PEA006 - Philadelphia, PA (C1)",8,0.672878665424583,3
"PEA006 - Philadelphia, PA (C1)",9,0.706527211696672,3
"PEA006 - Philadelphia, PA (C1)",10,0.741862798283226,2
"PEA006 - Philadelphia, PA (C1)",11,0.778964505198984,1
"PEA006 - Philadelphia, PA (C1)",12,0.817924592461144,1
"PEA006 - Philadelphia, PA (C1)",13,0.858822140084447,1
"PEA006 - Philadelphia, PA (C1)",14,0.858822140084447,0
"PEA006 - Philadelphia, PA (C1)",15,0.901775768091003,1
"PEA006 - Philadelphia, PA (C1)",16,0.901775768091003,0
"PEA006 - Philadelphia, PA (C1)",17,0.946864556495553,1
"PEA006 - Philadelphia, PA (C1)",18,0.994220305322665,2
"PEA006 - Philadelphia, PA (C1)",19,1.04393527458954,1
"PEA006 - Philadelphia, PA (C1)",20,1.09614126432073,2
"PEA006 - Philadelphia, PA (C1)",21,1.15095689453837,2
"PEA006 - Philadelphia, PA (C1)",22,1.15095689453837,0
"PEA006 - Philadelphia, PA (C1)",23,1.15095689453837,0
"PEA006 - Philadelphia, PA (C1)",24,1.15095689453837,0
"PEA006 - Philadelphia, PA (C1)",25,1.15095689453837,0
"PEA007 - Boston, MA (C1)",1,0.523905204149624,2
"PEA007 - Boston, MA (C1)",2,0.550100464357106,2
"PEA007 - Boston, MA (C1)",3,0.577609177048229,4
"PEA007 - Boston, MA (C1)",4,0.606490373795295,3
"PEA007 - Boston, MA (C1)",5,0.636817844063674,3
"PEA007 - Boston, MA (C1)",6,0.668665377318742,3
"PEA007 - Boston, MA (C1)",7,0.70210676302587,3
"PEA007 - Boston, MA (C1)",8,0.737215790650432,3
"PEA007 - Boston, MA (C1)",9,0.774081007550876,3
"PEA007 - Boston, MA (C1)",10,0.81279096108565,4
"PEA007 - Boston, MA (C1)",11,0.853434198613201,4
"PEA007 - Boston, MA (C1)",12,0.896114025385052,4
"PEA007 - Boston, MA (C1)",13,0.940933746652725,4
"PEA007 - Boston, MA (C1)",14,0.987981909774669,4
"PEA007 - Boston, MA (C1)",15,1.03739133578855,3
"PEA007 - Boston, MA (C1)",16,1.0892653299459,2
"PEA007 - Boston, MA (C1)",17,1.0892653299459,0
"PEA007 - Boston, MA (C1)",18,1.0892653299459,0
"PEA007 - Boston, MA (C1)",19,1.0892653299459,0
"PEA007 - Boston, MA (C1)",20,1.0892653299459,0
"PEA007 - Boston, MA (C1)",21,1.0892653299459,0
"PEA007 - Boston, MA (C1)",22,1.0892653299459,0
"PEA007 - Boston, MA (C1)",23,1.0892653299459,0
"PEA007 - Boston, MA (C1)",24,1.0892653299459,0
"PEA007 - Boston, MA (C1)",25,1.0892653299459,0
"PEA008 - Dallas, TX (C1)",1,0.526929834023301,11
"PEA008 - Dallas, TX (C1)",2,0.553276325724467,7
"PEA008 - Dallas, TX (C1)",3,0.58094014201069,4
"PEA008 - Dallas, TX (C1)",4,0.609998772563445,4
"PEA008 - Dallas, TX (C1)",5,0.640498711191618,4
"PEA008 - Dallas, TX (C1)",6,0.672532945512975,4
"PEA008 - Dallas, TX (C1)",7,0.706163467272698,4
"PEA008 - Dallas, TX (C1)",8,0.741483264088554,4
"PEA008 - Dallas, TX (C1)",9,0.778569825642017,2
"PEA008 - Dallas, TX (C1)",10,0.817500641614563,4
"PEA008 - Dallas, TX (C1)",11,0.858384197560253,4
"PEA008 - Dallas, TX (C1)",12,0.901313481096857,4
"PEA008 - Dallas, TX (C1)",13,0.946381479842144,4
"PEA008 - Dallas, TX (C1)",14,0.993712177286472,3
"PEA008 - Dallas, TX (C1)",15,1.04339856104761,2
"PEA008 - Dallas, TX (C1)",16,1.09558011255221,2
"PEA008 - Dallas, TX (C1)",17,1.15036531735434,2
"PEA008 - Dallas, TX (C1)",18,1.20789365688065,3
"PEA008 - Dallas, TX (C1)",19,1.2682891146215,3
"PEA008 - Dallas, TX (C1)",20,1.33170666993983,1
"PEA008 - Dallas, TX (C1)",21,1.33170666993983,0
"PEA008 - Dallas, TX (C1)",22,1.33170666993983,0
"PEA008 - Dallas, TX (C1)",23,1.33170666993983,0
"PEA008 - Dallas, TX (C1)",24,1.33170666993983,0
"PEA008 - Dallas, TX (C1)",25,1.33170666993983,0
"PEA009 - Miami, FL (C1)",1,0.524485527378144,11
"PEA009 - Miami, FL (C1)",2,0.550709803747052,7
"PEA009 - Miami, FL (C1)",3,0.578253240684819,2
"PEA009 - Miami, FL (C1)",4,0.607179412194765,2
"PEA009 - Miami, FL (C1)",5,0.637551892280209,2
"PEA009 - Miami, FL (C1)",6,0.669434254944468,2
"PEA009 - Miami, FL (C1)",7,0.669434254944468,0
"PEA009 - Miami, FL (C1)",8,0.702905967691692,2
"PEA009 - Miami, FL (C1)",9,0.738062391526857,4
"PEA009 - Miami, FL (C1)",10,0.774967100453283,4
"PEA009 - Miami, FL (C1)",11,0.813715455475947,4
"PEA009 - Miami, FL (C1)",12,0.854402817599827,4
"PEA009 - Miami, FL (C1)",13,0.897124547829901,4
"PEA009 - Miami, FL (C1)",14,0.941991900671977,4
"PEA009 - Miami, FL (C1)",15,0.989100237131032,4
"PEA009 - Miami, FL (C1)",16,1.03856081171287,3
"PEA009 - Miami, FL (C1)",17,1.09050077242414,3
"PEA009 - Miami, FL (C1)",18,1.14503137377064,3
"PEA009 - Miami, FL (C1)",19,1.14503137377064,0
"PEA009 - Miami, FL (C1)",20,1.20229565725983,2
"PEA009 - Miami, FL (C1)",21,1.26242077089836,2
"PEA009 - Miami, FL (C1)",22,1.3886628479882,1
"PEA009 - Miami, FL (C1)",23,1.3886628479882,0
"PEA009 - Miami, FL (C1)",24,1.3886628479882,0
"PEA009 - Miami, FL (C1)",25,1.3886628479882,0
"PEA010 - Houston, TX (C1)",1,0.52613722439532,0
"PEA010 - Houston, TX (C1)",2,0.52613722439532,0
"PEA010 - Houston, TX (C1)",3,0.52613722439532,0
"PEA010 - Houston, TX (C1)",4,0.52613722439532,0
"PEA010 - Houston, TX (C1)",5,0.552444085615086,1
"PEA010 - Houston, TX (C1)",6,0.580074775980105,1
"PEA010 - Houston, TX (C1)",7,0.609080211995963,2
"PEA010 - Houston, TX (C1)",8,0.639545254505305,3
"PEA010 - Houston, TX (C1)",9,0.671537792182246,4
"PEA010 - Houston, TX (C1)",10,0.705125713700902,3
"PEA010 - Houston, TX (C1)",11,0.740393879903917,3
"PEA010 - Houston, TX (C1)",12,0.777427151633936,3
"PEA010 - Houston, TX (C1)",13,0.816310389733603,2
"PEA010 - Houston, TX (C1)",14,0.857128455045563,2
"PEA010 - Houston, TX (C1)",15,0.900000152749517,2
"PEA010 - Houston, TX (C1)",16,0.94501034368811,2
"PEA010 - Houston, TX (C1)",17,0.94501034368811,0
"PEA010 - Houston, TX (C1)",18,0.94501034368811,0
"PEA010 - Houston, TX (C1)",19,0.992260860872515,1
"PEA010 - Houston, TX (C1)",20,1.04188748165096,1
"PEA010 - Houston, TX (C1)",21,1.04188748165096,0
"PEA010 - Houston, TX (C1)",22,1.04188748165096,0
"PEA010 - Houston, TX (C1)",23,1.04188748165096,0
"PEA010 - Houston, TX (C1)",24,1.04188748165096,0
"PEA010 - Houston, TX (C1)",25,1.14607962424977,1
"PEA011 - Atlanta, GA (C1)",1,0.52434892421999,1
"PEA011 - Atlanta, GA (C1)",2,0.52434892421999,0
"PEA011 - Atlanta, GA (C1)",3,0.52434892421999,0
"PEA011 - Atlanta, GA (C1)",4,0.52434892421999,0
"PEA011 - Atlanta, GA (C1)",5,0.550566370430989,1
"PEA011 - Atlanta, GA (C1)",6,0.578108487608439,1
"PEA011 - Atlanta, GA (C1)",7,0.607030470375942,1
"PEA011 - Atlanta, GA (C1)",8,0.637387513357099,2
"PEA011 - Atlanta, GA (C1)",9,0.669271607591248,4
"PEA011 - Atlanta, GA (C1)",10,0.70273794770199,4
"PEA011 - Atlanta, GA (C1)",11,0.737878524728663,4
"PEA011 - Atlanta, GA (C1)",12,0.774785329710604,4
"PEA011 - Atlanta, GA (C1)",13,0.813531955479281,3
"PEA011 - Atlanta, GA (C1)",14,0.854210393074031,3
"PEA011 - Atlanta, GA (C1)",15,0.89693103174206,3
"PEA011 - Atlanta, GA (C1)",16,0.941785862522703,3
"PEA011 - Atlanta, GA (C1)",17,0.988885274663166,3
"PEA011 - Atlanta, GA (C1)",18,1.03833965741065,2
"PEA011 - Atlanta, GA (C1)",19,1.03833965741065,0
"PEA011 - Atlanta, GA (C1)",20,1.09025940001236,1
"PEA011 - Atlanta, GA (C1)",21,1.09025940001236,0
"PEA011 - Atlanta, GA (C1)",22,1.09025940001236,0
"PEA011 - Atlanta, GA (C1)",23,1.09025940001236,0
"PEA011 - Atlanta, GA (C1)",24,1.09025940001236,0
"PEA011 - Atlanta, GA (C1)",25,1.09025940001236,0
"PEA012 - Detroit, MI (C1)",1,0.525549593487389,1
"PEA012 - Detroit, MI (C1)",2,0.525549593487389,0
"PEA012 - Detroit, MI (C1)",3,0.525549593487389,0
"PEA012 - Detroit, MI (C1)",4,0.525549593487389,0
"PEA012 - Detroit, MI (C1)",5,0.551827073161759,1
"PEA012 - Detroit, MI (C1)",6,0.579428159219726,1
"PEA012 - Detroit, MI (C1)",7,0.608411246060568,1
"PEA012 - Detroit, MI (C1)",8,0.63883472808356,2
"PEA012 - Detroit, MI (C1)",9,0.670776464487738,4
"PEA012 - Detroit, MI (C1)",10,0.704333779271896,3
"PEA012 - Detroit, MI (C1)",11,0.73956506683531,3
"PEA012 - Detroit, MI (C1)",12,0.776548186377015,3
"PEA012 - Detroit, MI (C1)",13,0.815380461895805,2
"PEA012 - Detroit, MI (C1)",14,0.856159217390475,2
"PEA012 - Detroit, MI (C1)",15,0.898981776859818,2
"PEA012 - Detroit, MI (C1)",16,0.943945464302628,2
"PEA012 - Detroit, MI (C1)",17,0.943945464302628,0
"PEA012 - Detroit, MI (C1)",18,0.943945464302628,0
"PEA012 - Detroit, MI (C1)",19,0.943945464302628,0
"PEA012 - Detroit, MI (C1)",20,0.991147603717699,2
"PEA012 - Detroit, MI (C1)",21,1.04070498390358,1
"PEA012 - Detroit, MI (C1)",22,1.04070498390358,0
"PEA012 - Detroit, MI (C1)",23,1.04070498390358,0
"PEA012 - Detroit, MI (C1)",24,1.04070498390358,0
"PEA012 - Detroit, MI (C1)",25,1.04070498390358,0
"PEA013 - Orlando, FL (C1)",1,0.526011026067791,3
"PEA013 - Orlando, FL (C1)",2,0.552311577371181,3
"PEA013 - Orlando, FL (C1)",3,0.57992715623974,3
"PEA013 - Orlando, FL (C1)",4,0.57992715623974,0
"PEA013 - Orlando, FL (C1)",5,0.608923514051727,4
"PEA013 - Orlando, FL (C1)",6,0.639388319311487,2
"PEA013 - Orlando, FL (C1)",7,0.671365406271191,2
"PEA013 - Orlando, FL (C1)",8,0.704942443435185,2
"PEA013 - Orlando, FL (C1)",9,0.740207099307813,3
"PEA013 - Orlando, FL (C1)",10,0.777225125267334,4
"PEA013 - Orlando, FL (C1)",11,0.816106106944178,4
"PEA013 - Orlando, FL (C1)",12,0.856915795716604,4
"PEA013 - Orlando, FL (C1)",13,0.899763777215043,4
"PEA013 - Orlando, FL (C1)",14,0.944759637069926,4
"PEA013 - Orlando, FL (C1)",15,0.992012960911682,4
"PEA013 - Orlando, FL (C1)",16,1.04163333437074,4
"PEA013 - Orlando, FL (C1)",17,1.09373034307754,3
"PEA013 - Orlando, FL (C1)",18,1.14843548978859,3
"PEA013 - Orlando, FL (C1)",19,1.20585836013433,1
"PEA013 - Orlando, FL (C1)",20,1.20585836013433,0
"PEA013 - Orlando, FL (C1)",21,1.20585836013433,0
"PEA013 - Orlando, FL (C1)",22,1.26615237399735,0
"PEA013 - Orlando, FL (C1)",23,1.26615237399735,0
"PEA013 - Orlando, FL (C1)",24,1.26615237399735,0
"PEA013 - Orlando, FL (C1)",25,1.26615237399735,0
"PEA014 - Cleveland, OH (C1)",1,0.231895208752067,5
"PEA014 - Cleveland, OH (C1)",2,0.24348996918967,5
"PEA014 - Cleveland, OH (C1)",3,0.255670570154647,5
"PEA014 - Cleveland, OH (C1)",4,0.255670570154647,0
"PEA014 - Cleveland, OH (C1)",5,0.268461421668972,1
"PEA014 - Cleveland, OH (C1)",6,0.281886933754618,1
"PEA014 - Cleveland, OH (C1)",7,0.295995926455533,1
"PEA014 - Cleveland, OH (C1)",8,0.310812809793691,2
"PEA014 - Cleveland, OH (C1)",9,0.326361993791067,2
"PEA014 - Cleveland, OH (C1)",10,0.342692298491607,2
"PEA014 - Cleveland, OH (C1)",11,0.359828133917286,2
"PEA014 - Cleveland, OH (C1)",12,0.377842730134026,2
"PEA014 - Cleveland, OH (C1)",13,0.396736087141826,2
"PEA014 - Cleveland, OH (C1)",14,0.416581435006608,2
"PEA014 - Cleveland, OH (C1)",15,0.43742759377232,2
"PEA014 - Cleveland, OH (C1)",16,0.459298973460936,1
"PEA014 - Cleveland, OH (C1)",17,0.482268804138377,1
"PEA014 - Cleveland, OH (C1)",18,0.506385905848592,1
"PEA014 - Cleveland, OH (C1)",19,0.531723508657503,1
"PEA014 - Cleveland, OH (C1)",20,0.558330432609055,1
"PEA014 - Cleveland, OH (C1)",21,0.558330432609055,0
"PEA014 - Cleveland, OH (C1)",22,0.558330432609055,0
"PEA014 - Cleveland, OH (C1)",23,0.558330432609055,0
"PEA014 - Cleveland, OH (C1)",24,0.558330432609055,0
"PEA014 - Cleveland, OH (C1)",25,0.558330432609055,0
"PEA014 - Cleveland, OH (C2)",1,0.231895208752067,0
"PEA014 - Cleveland, OH (C2)",2,0.231895208752067,0
"PEA014 - Cleveland, OH (C2)",3,0.231895208752067,0
"PEA014 - Cleveland, OH (C2)",4,0.231895208752067,0
"PEA014 - Cleveland, OH (C2)",5,0.231895208752067,0
"PEA014 - Cleveland, OH (C2)",6,0.231895208752067,0
"PEA014 - Cleveland, OH (C2)",7,0.24348996918967,1
"PEA014 - Cleveland, OH (C2)",8,0.255670570154647,1
"PEA014 - Cleveland, OH (C2)",9,0.268461421668972,1
"PEA014 - Cleveland, OH (C2)",10,0.281886933754618,1
"PEA014 - Cleveland, OH (C2)",11,0.295995926455533,1
"PEA014 - Cleveland, OH (C2)",12,0.310812809793691,1
"PEA014 - Cleveland, OH (C2)",13,0.326361993791067,1
"PEA014 - Cleveland, OH (C2)",14,0.342692298491607,1
"PEA014 - Cleveland, OH (C2)",15,0.359828133917286,1
"PEA014 - Cleveland, OH (C2)",16,0.377842730134026,1
"PEA014 - Cleveland, OH (C2)",17,0.396736087141826,1
"PEA014 - Cleveland, OH (C2)",18,0.416581435006608,1
"PEA014 - Cleveland, OH (C2)",19,0.43742759377232,2
"PEA014 - Cleveland, OH (C2)",20,0.459298973460936,2
"PEA014 - Cleveland, OH (C2)",21,0.482268804138377,2
"PEA014 - Cleveland, OH (C2)",22,0.530503007558807,2
"PEA014 - Cleveland, OH (C2)",23,0.58357039533007,4
"PEA014 - Cleveland, OH (C2)",24,0.641934757869669,4
"PEA014 - Cleveland, OH (C2)",25,0.706133115661031,4
"PEA015 - Phoenix, AZ (C1)",1,0.523955645058823,2
"PEA015 - Phoenix, AZ (C1)",2,0.550153427311764,4
"PEA015 - Phoenix, AZ (C1)",3,0.577661098677353,4
"PEA015 - Phoenix, AZ (C1)",4,0.577661098677353,0
"PEA015 - Phoenix, AZ (C1)",5,0.606557252502347,1
"PEA015 - Phoenix, AZ (C1)",6,0.636894284351253,1
"PEA015 - Phoenix, AZ (C1)",7,0.668750787570829,1
"PEA015 - Phoenix, AZ (C1)",8,0.702205355507835,2
"PEA015 - Phoenix, AZ (C1)",9,0.737336581509029,2
"PEA015 - Phoenix, AZ (C1)",10,0.77422305892117,2
"PEA015 - Phoenix, AZ (C1)",11,0.812943381091017,2
"PEA015 - Phoenix, AZ (C1)",12,0.853602339147582,2
"PEA015 - Phoenix, AZ (C1)",13,0.896304724219876,2
"PEA015 - Phoenix, AZ (C1)",14,0.896304724219876,0
"PEA015 - Phoenix, AZ (C1)",15,0.896304724219876,0
"PEA015 - Phoenix, AZ (C1)",16,0.896304724219876,0
"PEA015 - Phoenix, AZ (C1)",17,0.941129129654658,2
"PEA015 - Phoenix, AZ (C1)",18,0.988206544363194,1
"PEA015 - Phoenix, AZ (C1)",19,0.988206544363194,0
"PEA015 - Phoenix, AZ (C1)",20,0.988206544363194,0
"PEA015 - Phoenix, AZ (C1)",21,0.988206544363194,0
"PEA015 - Phoenix, AZ (C1)",22,1.08705077680354,1
"PEA015 - Phoenix, AZ (C1)",23,1.08705077680354,0
"PEA015 - Phoenix, AZ (C1)",24,1.08705077680354,0
"PEA015 - Phoenix, AZ (C1)",25,1.08705077680354,0
"PEA016 - Seattle, WA (C1)",1,0.527395840639963,-4
"PEA016 - Seattle, WA (C1)",2,0.527395840639963,-1
"PEA016 - Seattle, WA (C1)",3,0.527395840639963,-1
"PEA016 - Seattle, WA (C1)",4,0.553765632671961,2
"PEA016 - Seattle, WA (C1)",5,0.581453914305559,1
"PEA016 - Seattle, WA (C1)",6,0.610539794916853,1
"PEA016 - Seattle, WA (C1)",7,0.641076014089907,2
"PEA016 - Seattle, WA (C1)",8,0.673141681200817,2
"PEA016 - Seattle, WA (C1)",9,0.706815905625679,3
"PEA016 - Seattle, WA (C1)",10,0.742177796740588,4
"PEA016 - Seattle, WA (C1)",11,0.779306463921642,4
"PEA016 - Seattle, WA (C1)",12,0.818281016544935,4
"PEA016 - Seattle, WA (C1)",13,0.859206933778596,4
"PEA016 - Seattle, WA (C1)",14,0.902189694790753,4
"PEA016 - Seattle, WA (C1)",15,0.947308408957502,4
"PEA016 - Seattle, WA (C1)",16,0.994694925239002,4
"PEA016 - Seattle, WA (C1)",17,1.04445472280338,4
"PEA016 - Seattle, WA (C1)",18,1.09669328081877,3
"PEA016 - Seattle, WA (C1)",19,1.15154244824533,3
"PEA016 - Seattle, WA (C1)",20,1.20913407404321,3
"PEA016 - Seattle, WA (C1)",21,1.26960000717258,4
"PEA016 - Seattle, WA (C1)",22,1.39657055580665,1
"PEA016 - Seattle, WA (C1)",23,1.39657055580665,0
"PEA016 - Seattle, WA (C1)",24,1.39657055580665,0
"PEA016 - Seattle, WA (C1)",25,1.39657055580665,0
"PEA017 - Minneapolis-St. Paul, MN (C1)",1,0.530959198440396,-5
"PEA017 - Minneapolis-St. Paul, MN (C1)",2,0.530959198440396,-2
"PEA017 - Minneapolis-St. Paul, MN (C1)",3,0.530959198440396,-1
"PEA017 - Minneapolis-St. Paul, MN (C1)",4,0.530959198440396,0
"PEA017 - Minneapolis-St. Paul, MN (C1)",5,0.557507158362416,1
"PEA017 - Minneapolis-St. Paul, MN (C1)",6,0.585382516280536,2
"PEA017 - Minneapolis-St. Paul, MN (C1)",7,0.614673765394498,3
"PEA017 - Minneapolis-St. Paul, MN (C1)",8,0.645410403437548,2
"PEA017 - Minneapolis-St. Paul, MN (C1)",9,0.677680923609425,3
"PEA017 - Minneapolis-St. Paul, MN (C1)",10,0.71157381910987,2
"PEA017 - Minneapolis-St. Paul, MN (C1)",11,0.747177583138624,2
"PEA017 - Minneapolis-St. Paul, MN (C1)",12,0.784551211162178,2
